5.0774 	INFO 	Loaded monitor calibration from ['2015_02_18 17:00']
7.3903 	EXP 	New trial (rep=0, index=0): {'Stimulus_Practice': u'left_schema_2_WHI.jpg', 'Direction': u'left', 'Number': 2, 'Background': u'_WHI', 'Format': u'schema'}
7.4123 	EXP 	window1: blendMode = 'avg'
7.4227 	EXP 	text_6: autoDraw = False
7.4227 	EXP 	image: image = u'Extra_Stimuli//left_schema_2_WHI.jpg'
7.4227 	EXP 	text_9: autoDraw = True
7.4227 	EXP 	image: autoDraw = True
7.4230 	EXP 	window1: blendMode = 'avg'
7.4394 	EXP 	window1: blendMode = 'avg'
7.4563 	EXP 	window1: blendMode = 'avg'
7.4738 	EXP 	window1: blendMode = 'avg'
7.4907 	EXP 	window1: blendMode = 'avg'
7.5071 	EXP 	window1: blendMode = 'avg'
7.5242 	EXP 	window1: blendMode = 'avg'
7.5406 	EXP 	window1: blendMode = 'avg'
7.5572 	EXP 	window1: blendMode = 'avg'
7.5741 	EXP 	window1: blendMode = 'avg'
7.5907 	EXP 	window1: blendMode = 'avg'
7.6075 	EXP 	window1: blendMode = 'avg'
7.6239 	EXP 	window1: blendMode = 'avg'
7.6405 	EXP 	window1: blendMode = 'avg'
7.6579 	EXP 	window1: blendMode = 'avg'
7.6740 	EXP 	window1: blendMode = 'avg'
7.6904 	EXP 	window1: blendMode = 'avg'
7.7076 	EXP 	window1: blendMode = 'avg'
7.7240 	EXP 	window1: blendMode = 'avg'
7.7409 	EXP 	window1: blendMode = 'avg'
7.7573 	EXP 	window1: blendMode = 'avg'
7.7740 	EXP 	window1: blendMode = 'avg'
7.7909 	EXP 	window1: blendMode = 'avg'
7.8068 	EXP 	window1: blendMode = 'avg'
7.8235 	EXP 	window1: blendMode = 'avg'
7.8402 	EXP 	window1: blendMode = 'avg'
7.8567 	EXP 	window1: blendMode = 'avg'
7.8733 	EXP 	window1: blendMode = 'avg'
7.8911 	EXP 	window1: blendMode = 'avg'
7.9076 	DATA 	Keypress: f
7.9107 	EXP 	New trial (rep=0, index=1): {'Stimulus_Practice': u'right_schema_1_WHI.jpg', 'Direction': u'right', 'Number': 1, 'Background': u'_WHI', 'Format': u'schema'}
7.9569 	EXP 	window1: blendMode = 'avg'
7.9732 	EXP 	text_9: autoDraw = False
7.9732 	EXP 	image: autoDraw = False
7.9732 	EXP 	image: image = u'Extra_Stimuli//right_schema_1_WHI.jpg'
7.9732 	EXP 	text_9: autoDraw = True
7.9732 	EXP 	image: autoDraw = True
7.9738 	EXP 	window1: blendMode = 'avg'
7.9902 	EXP 	window1: blendMode = 'avg'
8.0072 	EXP 	window1: blendMode = 'avg'
8.0243 	EXP 	window1: blendMode = 'avg'
8.0410 	EXP 	window1: blendMode = 'avg'
8.0579 	EXP 	window1: blendMode = 'avg'
8.0743 	EXP 	window1: blendMode = 'avg'
8.0913 	EXP 	window1: blendMode = 'avg'
8.1078 	EXP 	window1: blendMode = 'avg'
8.1247 	EXP 	window1: blendMode = 'avg'
8.1411 	EXP 	window1: blendMode = 'avg'
8.1580 	EXP 	window1: blendMode = 'avg'
8.1746 	EXP 	window1: blendMode = 'avg'
8.1914 	EXP 	window1: blendMode = 'avg'
8.2078 	EXP 	window1: blendMode = 'avg'
8.2250 	DATA 	Keypress: j
8.2274 	EXP 	New trial (rep=0, index=2): {'Stimulus_Practice': u'ahead_schema_1_WHI.jpg', 'Direction': u'ahead', 'Number': 1, 'Background': u'_WHI', 'Format': u'schema'}
8.2825 	EXP 	window1: blendMode = 'avg'
8.2902 	EXP 	text_9: autoDraw = False
8.2902 	EXP 	image: autoDraw = False
8.2902 	EXP 	image: image = u'Extra_Stimuli//ahead_schema_1_WHI.jpg'
8.2902 	EXP 	text_9: autoDraw = True
8.2902 	EXP 	image: autoDraw = True
8.2909 	EXP 	window1: blendMode = 'avg'
8.3072 	EXP 	window1: blendMode = 'avg'
8.3241 	EXP 	window1: blendMode = 'avg'
8.3413 	EXP 	window1: blendMode = 'avg'
8.3583 	EXP 	window1: blendMode = 'avg'
8.3746 	EXP 	window1: blendMode = 'avg'
8.3916 	EXP 	window1: blendMode = 'avg'
8.4081 	EXP 	window1: blendMode = 'avg'
8.4250 	EXP 	window1: blendMode = 'avg'
8.4411 	EXP 	window1: blendMode = 'avg'
8.4577 	EXP 	window1: blendMode = 'avg'
8.4747 	EXP 	window1: blendMode = 'avg'
8.4916 	EXP 	window1: blendMode = 'avg'
8.5083 	DATA 	Keypress: f
8.5106 	EXP 	New trial (rep=0, index=3): {'Stimulus_Practice': u'ahead_schema_3_WHI.jpg', 'Direction': u'ahead', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
8.5574 	EXP 	window1: blendMode = 'avg'
8.5738 	EXP 	text_9: autoDraw = False
8.5738 	EXP 	image: autoDraw = False
8.5738 	EXP 	image: image = u'Extra_Stimuli//ahead_schema_3_WHI.jpg'
8.5738 	EXP 	text_9: autoDraw = True
8.5738 	EXP 	image: autoDraw = True
8.5744 	EXP 	window1: blendMode = 'avg'
8.5908 	EXP 	window1: blendMode = 'avg'
8.6085 	EXP 	window1: blendMode = 'avg'
8.6249 	EXP 	window1: blendMode = 'avg'
8.6417 	EXP 	window1: blendMode = 'avg'
8.6585 	EXP 	window1: blendMode = 'avg'
8.6750 	EXP 	window1: blendMode = 'avg'
8.6917 	DATA 	Keypress: j
8.6940 	EXP 	New trial (rep=0, index=4): {'Stimulus_Practice': u'right_schema_2_WHI.jpg', 'Direction': u'right', 'Number': 2, 'Background': u'_WHI', 'Format': u'schema'}
8.7389 	EXP 	window1: blendMode = 'avg'
8.7573 	EXP 	text_9: autoDraw = False
8.7573 	EXP 	image: autoDraw = False
8.7573 	EXP 	image: image = u'Extra_Stimuli//right_schema_2_WHI.jpg'
8.7573 	EXP 	text_9: autoDraw = True
8.7573 	EXP 	image: autoDraw = True
8.7577 	EXP 	window1: blendMode = 'avg'
8.7745 	EXP 	window1: blendMode = 'avg'
8.7920 	EXP 	window1: blendMode = 'avg'
8.8084 	EXP 	window1: blendMode = 'avg'
8.8254 	DATA 	Keypress: f
8.8278 	EXP 	New trial (rep=0, index=5): {'Stimulus_Practice': u'left_schema_3_WHI.jpg', 'Direction': u'left', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
8.8681 	EXP 	window1: blendMode = 'avg'
8.8910 	EXP 	text_9: autoDraw = False
8.8910 	EXP 	image: autoDraw = False
8.8910 	EXP 	image: image = u'Extra_Stimuli//left_schema_3_WHI.jpg'
8.8910 	EXP 	text_9: autoDraw = True
8.8910 	EXP 	image: autoDraw = True
8.8912 	EXP 	window1: blendMode = 'avg'
8.9088 	EXP 	window1: blendMode = 'avg'
8.9253 	EXP 	window1: blendMode = 'avg'
8.9422 	EXP 	window1: blendMode = 'avg'
8.9585 	DATA 	Keypress: j
8.9608 	EXP 	New trial (rep=0, index=6): {'Stimulus_Practice': u'left_schema_1_WHI.jpg', 'Direction': u'left', 'Number': 1, 'Background': u'_WHI', 'Format': u'schema'}
9.0077 	EXP 	window1: blendMode = 'avg'
9.0242 	EXP 	text_9: autoDraw = False
9.0242 	EXP 	image: autoDraw = False
9.0242 	EXP 	image: image = u'Extra_Stimuli//left_schema_1_WHI.jpg'
9.0242 	EXP 	text_9: autoDraw = True
9.0242 	EXP 	image: autoDraw = True
9.0248 	EXP 	window1: blendMode = 'avg'
9.0412 	DATA 	Keypress: f
9.0422 	EXP 	New trial (rep=0, index=7): {'Stimulus_Practice': u'right_schema_3_WHI.jpg', 'Direction': u'right', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
9.0667 	EXP 	window1: blendMode = 'avg'
9.0743 	EXP 	text_9: autoDraw = False
9.0743 	EXP 	image: autoDraw = False
9.0743 	EXP 	image: image = u'Extra_Stimuli//right_schema_3_WHI.jpg'
9.0743 	EXP 	text_9: autoDraw = True
9.0743 	EXP 	image: autoDraw = True
9.0747 	EXP 	window1: blendMode = 'avg'
9.0913 	EXP 	window1: blendMode = 'avg'
9.1084 	EXP 	window1: blendMode = 'avg'
9.1254 	EXP 	window1: blendMode = 'avg'
9.1450 	DATA 	Keypress: j
9.1477 	EXP 	New trial (rep=0, index=8): {'Stimulus_Practice': u'ahead_schema_2_WHI.jpg', 'Direction': u'ahead', 'Number': 2, 'Background': u'_WHI', 'Format': u'schema'}
9.1949 	EXP 	window1: blendMode = 'avg'
9.2077 	EXP 	text_9: autoDraw = False
9.2077 	EXP 	image: autoDraw = False
9.2077 	EXP 	image: image = u'Extra_Stimuli//ahead_schema_2_WHI.jpg'
9.2077 	EXP 	text_9: autoDraw = True
9.2077 	EXP 	image: autoDraw = True
9.2081 	EXP 	window1: blendMode = 'avg'
9.2246 	DATA 	Keypress: f
9.2252 	EXP 	New trial (rep=1, index=0): {'Stimulus_Practice': u'left_schema_2_WHI.jpg', 'Direction': u'left', 'Number': 2, 'Background': u'_WHI', 'Format': u'schema'}
9.2453 	EXP 	window1: blendMode = 'avg'
9.2578 	EXP 	text_9: autoDraw = False
9.2578 	EXP 	image: autoDraw = False
9.2578 	EXP 	image: image = u'Extra_Stimuli//left_schema_2_WHI.jpg'
9.2578 	EXP 	text_9: autoDraw = True
9.2578 	EXP 	image: autoDraw = True
9.2583 	EXP 	window1: blendMode = 'avg'
9.2752 	EXP 	window1: blendMode = 'avg'
9.2919 	EXP 	window1: blendMode = 'avg'
9.3085 	EXP 	window1: blendMode = 'avg'
9.3255 	EXP 	window1: blendMode = 'avg'
9.3418 	DATA 	Keypress: j
9.3433 	EXP 	New trial (rep=1, index=1): {'Stimulus_Practice': u'left_schema_3_WHI.jpg', 'Direction': u'left', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
9.3932 	EXP 	window1: blendMode = 'avg'
9.4081 	EXP 	text_9: autoDraw = False
9.4081 	EXP 	image: autoDraw = False
9.4081 	EXP 	image: image = u'Extra_Stimuli//left_schema_3_WHI.jpg'
9.4081 	EXP 	text_9: autoDraw = True
9.4081 	EXP 	image: autoDraw = True
9.4090 	EXP 	window1: blendMode = 'avg'
9.4253 	EXP 	window1: blendMode = 'avg'
9.4420 	EXP 	window1: blendMode = 'avg'
9.4593 	EXP 	window1: blendMode = 'avg'
9.4759 	EXP 	window1: blendMode = 'avg'
9.4924 	EXP 	window1: blendMode = 'avg'
9.5094 	EXP 	window1: blendMode = 'avg'
9.5259 	EXP 	window1: blendMode = 'avg'
9.5420 	EXP 	window1: blendMode = 'avg'
9.5587 	EXP 	window1: blendMode = 'avg'
9.5762 	EXP 	window1: blendMode = 'avg'
9.5928 	EXP 	window1: blendMode = 'avg'
9.6095 	EXP 	window1: blendMode = 'avg'
9.6259 	EXP 	window1: blendMode = 'avg'
9.6426 	EXP 	window1: blendMode = 'avg'
9.6596 	EXP 	window1: blendMode = 'avg'
9.6760 	EXP 	window1: blendMode = 'avg'
9.6926 	EXP 	window1: blendMode = 'avg'
9.7094 	DATA 	Keypress: f
9.7118 	EXP 	New trial (rep=1, index=2): {'Stimulus_Practice': u'right_schema_1_WHI.jpg', 'Direction': u'right', 'Number': 1, 'Background': u'_WHI', 'Format': u'schema'}
9.7571 	EXP 	window1: blendMode = 'avg'
9.7750 	EXP 	text_9: autoDraw = False
9.7750 	EXP 	image: autoDraw = False
9.7750 	EXP 	image: image = u'Extra_Stimuli//right_schema_1_WHI.jpg'
9.7750 	EXP 	text_9: autoDraw = True
9.7750 	EXP 	image: autoDraw = True
9.7755 	EXP 	window1: blendMode = 'avg'
9.7921 	EXP 	window1: blendMode = 'avg'
9.8096 	DATA 	Keypress: j
9.8121 	EXP 	New trial (rep=1, index=3): {'Stimulus_Practice': u'ahead_schema_2_WHI.jpg', 'Direction': u'ahead', 'Number': 2, 'Background': u'_WHI', 'Format': u'schema'}
9.8520 	EXP 	window1: blendMode = 'avg'
9.8587 	EXP 	text_9: autoDraw = False
9.8587 	EXP 	image: autoDraw = False
9.8587 	EXP 	image: image = u'Extra_Stimuli//ahead_schema_2_WHI.jpg'
9.8587 	EXP 	text_9: autoDraw = True
9.8587 	EXP 	image: autoDraw = True
9.8591 	EXP 	window1: blendMode = 'avg'
9.8754 	EXP 	window1: blendMode = 'avg'
9.8927 	DATA 	Keypress: f
9.8933 	EXP 	New trial (rep=1, index=4): {'Stimulus_Practice': u'ahead_schema_1_WHI.jpg', 'Direction': u'ahead', 'Number': 1, 'Background': u'_WHI', 'Format': u'schema'}
9.9102 	EXP 	window1: blendMode = 'avg'
9.9251 	EXP 	text_9: autoDraw = False
9.9251 	EXP 	image: autoDraw = False
9.9251 	EXP 	image: image = u'Extra_Stimuli//ahead_schema_1_WHI.jpg'
9.9251 	EXP 	text_9: autoDraw = True
9.9251 	EXP 	image: autoDraw = True
9.9253 	EXP 	window1: blendMode = 'avg'
9.9421 	EXP 	window1: blendMode = 'avg'
9.9596 	EXP 	window1: blendMode = 'avg'
9.9762 	EXP 	window1: blendMode = 'avg'
9.9932 	EXP 	window1: blendMode = 'avg'
10.0096 	EXP 	window1: blendMode = 'avg'
10.0266 	EXP 	window1: blendMode = 'avg'
10.0428 	DATA 	Keypress: j
10.0452 	EXP 	New trial (rep=1, index=5): {'Stimulus_Practice': u'right_schema_3_WHI.jpg', 'Direction': u'right', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
10.0892 	EXP 	window1: blendMode = 'avg'
10.1087 	EXP 	text_9: autoDraw = False
10.1087 	EXP 	image: autoDraw = False
10.1087 	EXP 	image: image = u'Extra_Stimuli//right_schema_3_WHI.jpg'
10.1087 	EXP 	text_9: autoDraw = True
10.1087 	EXP 	image: autoDraw = True
10.1091 	EXP 	window1: blendMode = 'avg'
10.1261 	EXP 	window1: blendMode = 'avg'
10.1425 	EXP 	window1: blendMode = 'avg'
10.1591 	EXP 	window1: blendMode = 'avg'
10.1759 	DATA 	Keypress: f
10.1765 	EXP 	New trial (rep=1, index=6): {'Stimulus_Practice': u'ahead_schema_3_WHI.jpg', 'Direction': u'ahead', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
10.1933 	EXP 	window1: blendMode = 'avg'
10.2087 	EXP 	text_9: autoDraw = False
10.2087 	EXP 	image: autoDraw = False
10.2087 	EXP 	image: image = u'Extra_Stimuli//ahead_schema_3_WHI.jpg'
10.2087 	EXP 	text_9: autoDraw = True
10.2087 	EXP 	image: autoDraw = True
10.2090 	EXP 	window1: blendMode = 'avg'
10.2258 	EXP 	window1: blendMode = 'avg'
10.2430 	EXP 	window1: blendMode = 'avg'
10.2599 	EXP 	window1: blendMode = 'avg'
10.2769 	EXP 	window1: blendMode = 'avg'
10.2932 	EXP 	window1: blendMode = 'avg'
10.3102 	EXP 	window1: blendMode = 'avg'
10.3267 	EXP 	window1: blendMode = 'avg'
10.3451 	DATA 	Keypress: j
10.3476 	EXP 	New trial (rep=1, index=7): {'Stimulus_Practice': u'left_schema_1_WHI.jpg', 'Direction': u'left', 'Number': 1, 'Background': u'_WHI', 'Format': u'schema'}
10.3900 	EXP 	window1: blendMode = 'avg'
10.4090 	EXP 	text_9: autoDraw = False
10.4090 	EXP 	image: autoDraw = False
10.4090 	EXP 	image: image = u'Extra_Stimuli//left_schema_1_WHI.jpg'
10.4090 	EXP 	text_9: autoDraw = True
10.4090 	EXP 	image: autoDraw = True
10.4093 	DATA 	Keypress: f
10.4103 	EXP 	New trial (rep=1, index=8): {'Stimulus_Practice': u'right_schema_2_WHI.jpg', 'Direction': u'right', 'Number': 2, 'Background': u'_WHI', 'Format': u'schema'}
10.4344 	EXP 	window1: blendMode = 'avg'
10.4423 	EXP 	text_9: autoDraw = False
10.4423 	EXP 	image: autoDraw = False
10.4423 	EXP 	image: image = u'Extra_Stimuli//right_schema_2_WHI.jpg'
10.4423 	EXP 	text_9: autoDraw = True
10.4423 	EXP 	image: autoDraw = True
10.4425 	EXP 	window1: blendMode = 'avg'
10.4593 	EXP 	window1: blendMode = 'avg'
10.4766 	EXP 	window1: blendMode = 'avg'
10.4933 	EXP 	window1: blendMode = 'avg'
10.5102 	EXP 	window1: blendMode = 'avg'
10.5265 	DATA 	Keypress: j
10.5284 	EXP 	New trial (rep=2, index=0): {'Stimulus_Practice': u'right_schema_3_WHI.jpg', 'Direction': u'right', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
10.5652 	DATA 	Keypress: f
10.5657 	EXP 	window1: blendMode = 'avg'
10.5758 	EXP 	text_9: autoDraw = False
10.5758 	EXP 	image: autoDraw = False
10.5758 	EXP 	image: image = u'Extra_Stimuli//right_schema_3_WHI.jpg'
10.5758 	EXP 	text_9: autoDraw = True
10.5758 	EXP 	image: autoDraw = True
10.5764 	EXP 	window1: blendMode = 'avg'
10.5928 	EXP 	window1: blendMode = 'avg'
10.6097 	EXP 	window1: blendMode = 'avg'
10.6267 	EXP 	window1: blendMode = 'avg'
10.6439 	EXP 	window1: blendMode = 'avg'
10.6601 	EXP 	window1: blendMode = 'avg'
10.6768 	EXP 	window1: blendMode = 'avg'
10.6937 	EXP 	window1: blendMode = 'avg'
10.7101 	EXP 	window1: blendMode = 'avg'
10.7268 	EXP 	window1: blendMode = 'avg'
10.7438 	EXP 	window1: blendMode = 'avg'
10.7601 	EXP 	window1: blendMode = 'avg'
10.7771 	EXP 	window1: blendMode = 'avg'
10.7938 	EXP 	window1: blendMode = 'avg'
10.8105 	EXP 	window1: blendMode = 'avg'
10.8269 	EXP 	window1: blendMode = 'avg'
10.8436 	EXP 	window1: blendMode = 'avg'
10.8608 	EXP 	window1: blendMode = 'avg'
10.8770 	DATA 	Keypress: j
10.8793 	EXP 	New trial (rep=2, index=1): {'Stimulus_Practice': u'left_schema_2_WHI.jpg', 'Direction': u'left', 'Number': 2, 'Background': u'_WHI', 'Format': u'schema'}
10.9817 	DATA 	Keypress: f
10.9820 	EXP 	window1: blendMode = 'avg'
10.9928 	EXP 	text_9: autoDraw = False
10.9928 	EXP 	image: autoDraw = False
10.9928 	EXP 	image: image = u'Extra_Stimuli//left_schema_2_WHI.jpg'
10.9928 	EXP 	text_9: autoDraw = True
10.9928 	EXP 	image: autoDraw = True
10.9931 	EXP 	window1: blendMode = 'avg'
11.0100 	EXP 	window1: blendMode = 'avg'
11.0269 	EXP 	window1: blendMode = 'avg'
11.0440 	EXP 	window1: blendMode = 'avg'
11.0618 	DATA 	Keypress: j
11.0641 	EXP 	New trial (rep=2, index=2): {'Stimulus_Practice': u'ahead_schema_1_WHI.jpg', 'Direction': u'ahead', 'Number': 1, 'Background': u'_WHI', 'Format': u'schema'}
11.1078 	EXP 	window1: blendMode = 'avg'
11.1264 	EXP 	text_9: autoDraw = False
11.1264 	EXP 	image: autoDraw = False
11.1264 	EXP 	image: image = u'Extra_Stimuli//ahead_schema_1_WHI.jpg'
11.1264 	EXP 	text_9: autoDraw = True
11.1264 	EXP 	image: autoDraw = True
11.1268 	EXP 	window1: blendMode = 'avg'
11.1436 	DATA 	Keypress: f
11.1446 	EXP 	New trial (rep=2, index=3): {'Stimulus_Practice': u'left_schema_3_WHI.jpg', 'Direction': u'left', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
11.1855 	EXP 	window1: blendMode = 'avg'
11.1931 	EXP 	text_9: autoDraw = False
11.1931 	EXP 	image: autoDraw = False
11.1931 	EXP 	image: image = u'Extra_Stimuli//left_schema_3_WHI.jpg'
11.1931 	EXP 	text_9: autoDraw = True
11.1931 	EXP 	image: autoDraw = True
11.1938 	EXP 	window1: blendMode = 'avg'
11.2103 	EXP 	window1: blendMode = 'avg'
11.2271 	DATA 	Keypress: j
11.2283 	EXP 	New trial (rep=2, index=4): {'Stimulus_Practice': u'ahead_schema_3_WHI.jpg', 'Direction': u'ahead', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
11.2597 	EXP 	window1: blendMode = 'avg'
11.2765 	EXP 	text_9: autoDraw = False
11.2765 	EXP 	image: autoDraw = False
11.2765 	EXP 	image: image = u'Extra_Stimuli//ahead_schema_3_WHI.jpg'
11.2765 	EXP 	text_9: autoDraw = True
11.2765 	EXP 	image: autoDraw = True
11.2771 	EXP 	window1: blendMode = 'avg'
11.2935 	EXP 	window1: blendMode = 'avg'
11.3112 	EXP 	window1: blendMode = 'avg'
11.3278 	DATA 	Keypress: f
11.3295 	EXP 	New trial (rep=2, index=5): {'Stimulus_Practice': u'left_schema_1_WHI.jpg', 'Direction': u'left', 'Number': 1, 'Background': u'_WHI', 'Format': u'schema'}
11.3689 	EXP 	window1: blendMode = 'avg'
11.3932 	EXP 	text_9: autoDraw = False
11.3932 	EXP 	image: autoDraw = False
11.3932 	EXP 	image: image = u'Extra_Stimuli//left_schema_1_WHI.jpg'
11.3932 	EXP 	text_9: autoDraw = True
11.3932 	EXP 	image: autoDraw = True
11.3936 	EXP 	window1: blendMode = 'avg'
11.4106 	EXP 	window1: blendMode = 'avg'
11.4274 	DATA 	Keypress: j
11.4297 	EXP 	New trial (rep=2, index=6): {'Stimulus_Practice': u'right_schema_1_WHI.jpg', 'Direction': u'right', 'Number': 1, 'Background': u'_WHI', 'Format': u'schema'}
11.4706 	EXP 	window1: blendMode = 'avg'
11.4937 	EXP 	text_9: autoDraw = False
11.4937 	EXP 	image: autoDraw = False
11.4937 	EXP 	image: image = u'Extra_Stimuli//right_schema_1_WHI.jpg'
11.4937 	EXP 	text_9: autoDraw = True
11.4937 	EXP 	image: autoDraw = True
11.4941 	EXP 	window1: blendMode = 'avg'
11.5105 	DATA 	Keypress: f
11.5113 	EXP 	New trial (rep=2, index=7): {'Stimulus_Practice': u'ahead_schema_2_WHI.jpg', 'Direction': u'ahead', 'Number': 2, 'Background': u'_WHI', 'Format': u'schema'}
11.5275 	EXP 	window1: blendMode = 'avg'
11.5436 	EXP 	text_9: autoDraw = False
