5.1872 	ERROR 	Requested audio device 'default' that is not available on this hardware. The 'audioDevice' preference should be one of ['Speakers / Headphones (Realtek ', 'Primary Sound Driver', 'Speakers / Headphones (Realtek High Definition Audio)', 'Microsoft Sound Mapper - Output']
9.7075 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
9.7097 	EXP 	Created image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
9.7105 	EXP 	Created text_same_practice = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
9.7158 	EXP 	Created fixation_1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation_1', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
9.7221 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Time for a short break.', units=u'norm', win=Window(...), wrapWidth=1)
9.7228 	EXP 	Created text_11 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_11', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
9.7253 	EXP 	Created image_3 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
9.7262 	EXP 	Created text_same_practice_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice_2', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
9.7292 	EXP 	Created fixation_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
9.7356 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Time for a short break.', units=u'norm', win=Window(...), wrapWidth=1)
9.7364 	EXP 	Created text_12 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_12', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
9.7390 	EXP 	Created image_4 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
9.7398 	EXP 	Created text_same_practice_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same_practice_3', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
9.7428 	EXP 	Created fixation_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
9.7702 	EXP 	Created text_10 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_10', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
9.7726 	EXP 	Created image_2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.67,  0.67]), texRes=128, units='height', win=Window(...))
9.7870 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Ready for the next set?', units=u'norm', win=Window(...), wrapWidth=1)
9.7878 	EXP 	Created text_same = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_same', opacity=1.0, ori=0, pos=array([ 0. , -0.8]), rgb=array([ 0.,  0.,  0.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
9.7906 	EXP 	Created fixation_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixation_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
9.8003 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
9.8170 	EXP 	text_4: autoDraw = True
10.2478 	DATA 	Keypress: d
10.2643 	EXP 	text_4: autoDraw = False
10.2643 	EXP 	text_3: autoDraw = True
11.1985 	DATA 	Keypress: d
11.2045 	DEBUG 	Read csv file with pandas: Extra_Stimuli\gesture_practice.csv
11.2062 	EXP 	Imported Extra_Stimuli\gesture_practice.csv as conditions, 18 conditions, 4 params
11.2067 	EXP 	Created sequence: sequential, trialTypes=18, nReps=1, seed=None
11.2073 	EXP 	New trial (rep=0, index=0): {'Stimulus': u'right_schema_1_WHI.jpg', 'direction': u'right', 'number': 1, 'format': u'schema'}
11.4472 	EXP 	text_3: autoDraw = False
11.4472 	EXP 	image_5: image = u'Extra_Stimuli//right_schema_1_WHI.jpg'
11.4472 	EXP 	image_5: autoDraw = True
11.9973 	DATA 	Keypress: f
13.9303 	DATA 	Keypress: d
13.9311 	EXP 	New trial (rep=0, index=1): {'Stimulus': u'right_schema_2_WHI.jpg', 'direction': u'right', 'number': 2, 'format': u'schema'}
14.0288 	EXP 	image_5: autoDraw = False
14.0288 	EXP 	image_5: image = u'Extra_Stimuli//right_schema_2_WHI.jpg'
14.0288 	EXP 	image_5: autoDraw = True
15.2621 	DATA 	Keypress: d
15.2628 	EXP 	New trial (rep=0, index=2): {'Stimulus': u'ahead_schema_1_WHI.jpg', 'direction': u'ahead', 'number': 1, 'format': u'schema'}
15.4048 	EXP 	image_5: autoDraw = False
15.4048 	EXP 	image_5: image = u'Extra_Stimuli//ahead_schema_1_WHI.jpg'
15.4048 	EXP 	image_5: autoDraw = True
16.3210 	DATA 	Keypress: d
16.3217 	EXP 	New trial (rep=0, index=3): {'Stimulus': u'ahead_schema_2_WHI.jpg', 'direction': u'ahead', 'number': 2, 'format': u'schema'}
16.4941 	EXP 	image_5: autoDraw = False
16.4941 	EXP 	image_5: image = u'Extra_Stimuli//ahead_schema_2_WHI.jpg'
16.4941 	EXP 	image_5: autoDraw = True
17.0620 	DATA 	Keypress: d
17.0637 	EXP 	New trial (rep=0, index=4): {'Stimulus': u'left_schema_1_WHI.jpg', 'direction': u'left', 'number': 1, 'format': u'schema'}
17.1909 	EXP 	image_5: autoDraw = False
17.1909 	EXP 	image_5: image = u'Extra_Stimuli//left_schema_1_WHI.jpg'
17.1909 	EXP 	image_5: autoDraw = True
17.8753 	DATA 	Keypress: d
17.8777 	EXP 	New trial (rep=0, index=5): {'Stimulus': u'left_schema_2_WHI.jpg', 'direction': u'left', 'number': 2, 'format': u'schema'}
18.0152 	EXP 	image_5: autoDraw = False
18.0152 	EXP 	image_5: image = u'Extra_Stimuli//left_schema_2_WHI.jpg'
18.0152 	EXP 	image_5: autoDraw = True
18.4001 	DATA 	Keypress: d
18.4019 	EXP 	New trial (rep=0, index=6): {'Stimulus': u'right_word_1_WHI.jpg', 'direction': u'right', 'number': 1, 'format': u'word'}
18.6023 	EXP 	image_5: autoDraw = False
18.6023 	EXP 	image_5: image = u'Extra_Stimuli//right_word_1_WHI.jpg'
18.6023 	EXP 	image_5: autoDraw = True
19.9204 	DATA 	Keypress: d
19.9215 	EXP 	New trial (rep=0, index=7): {'Stimulus': u'right_word_2_WHI.jpg', 'direction': u'right', 'number': 2, 'format': u'word'}
20.0659 	EXP 	image_5: autoDraw = False
20.0659 	EXP 	image_5: image = u'Extra_Stimuli//right_word_2_WHI.jpg'
20.0659 	EXP 	image_5: autoDraw = True
20.4006 	DATA 	Keypress: d
20.4024 	EXP 	New trial (rep=0, index=8): {'Stimulus': u'ahead_word_1_WHI.jpg', 'direction': u'ahead', 'number': 1, 'format': u'word'}
20.6085 	EXP 	image_5: autoDraw = False
20.6085 	EXP 	image_5: image = u'Extra_Stimuli//ahead_word_1_WHI.jpg'
20.6085 	EXP 	image_5: autoDraw = True
21.4100 	DATA 	Keypress: d
21.4118 	EXP 	New trial (rep=0, index=9): {'Stimulus': u'ahead_word_2_WHI.jpg', 'direction': u'ahead', 'number': 2, 'format': u'word'}
21.5311 	EXP 	image_5: autoDraw = False
21.5311 	EXP 	image_5: image = u'Extra_Stimuli//ahead_word_2_WHI.jpg'
21.5311 	EXP 	image_5: autoDraw = True
21.9000 	DATA 	Keypress: d
21.9020 	EXP 	New trial (rep=0, index=10): {'Stimulus': u'left_word_1_WHI.jpg', 'direction': u'left', 'number': 1, 'format': u'word'}
22.1265 	EXP 	image_5: autoDraw = False
22.1265 	EXP 	image_5: image = u'Extra_Stimuli//left_word_1_WHI.jpg'
22.1265 	EXP 	image_5: autoDraw = True
22.7769 	DATA 	Keypress: d
22.7778 	EXP 	New trial (rep=0, index=11): {'Stimulus': u'left_word_2_WHI.jpg', 'direction': u'left', 'number': 2, 'format': u'word'}
22.8762 	EXP 	image_5: autoDraw = False
22.8762 	EXP 	image_5: image = u'Extra_Stimuli//left_word_2_WHI.jpg'
22.8762 	EXP 	image_5: autoDraw = True
23.2774 	DATA 	Keypress: d
23.2789 	EXP 	New trial (rep=0, index=12): {'Stimulus': u'right_image_1_WHI.jpg', 'direction': u'right', 'number': 1, 'format': u'image'}
23.4186 	EXP 	image_5: autoDraw = False
23.4186 	EXP 	image_5: image = u'Extra_Stimuli//right_image_1_WHI.jpg'
23.4186 	EXP 	image_5: autoDraw = True
24.7522 	DATA 	Keypress: d
24.7533 	EXP 	New trial (rep=0, index=13): {'Stimulus': u'right_image_2_WHI.jpg', 'direction': u'right', 'number': 2, 'format': u'image'}
24.8846 	EXP 	image_5: autoDraw = False
24.8846 	EXP 	image_5: image = u'Extra_Stimuli//right_image_2_WHI.jpg'
24.8846 	EXP 	image_5: autoDraw = True
25.6354 	DATA 	Keypress: d
25.6359 	EXP 	New trial (rep=0, index=14): {'Stimulus': u'ahead_image_1_WHI.jpg', 'direction': u'ahead', 'number': 1, 'format': u'image'}
25.7510 	EXP 	image_5: autoDraw = False
25.7510 	EXP 	image_5: image = u'Extra_Stimuli//ahead_image_1_WHI.jpg'
25.7510 	EXP 	image_5: autoDraw = True
26.6016 	DATA 	Keypress: d
26.6026 	EXP 	New trial (rep=0, index=15): {'Stimulus': u'ahead_image_2_WHI.jpg', 'direction': u'ahead', 'number': 2, 'format': u'image'}
26.7401 	EXP 	image_5: autoDraw = False
26.7401 	EXP 	image_5: image = u'Extra_Stimuli//ahead_image_2_WHI.jpg'
26.7401 	EXP 	image_5: autoDraw = True
27.1906 	DATA 	Keypress: d
27.1912 	EXP 	New trial (rep=0, index=16): {'Stimulus': u'left_image_1_WHI.jpg', 'direction': u'left', 'number': 1, 'format': u'image'}
27.3316 	EXP 	image_5: autoDraw = False
27.3316 	EXP 	image_5: image = u'Extra_Stimuli//left_image_1_WHI.jpg'
27.3316 	EXP 	image_5: autoDraw = True
28.1325 	DATA 	Keypress: d
28.1343 	EXP 	New trial (rep=0, index=17): {'Stimulus': u'left_image_2_WHI.jpg', 'direction': u'left', 'number': 2, 'format': u'image'}
28.2708 	EXP 	image_5: autoDraw = False
28.2708 	EXP 	image_5: image = u'Extra_Stimuli//left_image_2_WHI.jpg'
28.2708 	EXP 	image_5: autoDraw = True
28.8877 	DATA 	Keypress: d
28.9215 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
28.9223 	EXP 	New trial (rep=0, index=0): None
29.1018 	EXP 	image_5: autoDraw = False
29.1018 	EXP 	text_6: text = "Let's try a few for practice. You'll see pairs of images with one image on the screen at a time. Each image will be a spatial direction: LEFT or RIGHT or AHEAD. Tell me if the two images on the screen are the SAME spatial direction, or DIFFERENT spatial directions. For the first image, just say 'GO.' Then when it says 'Same/Different?' underneath, tell me whether you see the same spatial direction or a different spatial direction as the first image."
29.1018 	EXP 	text_6: autoDraw = True
30.6515 	DATA 	Keypress: d
30.7125 	DEBUG 	Read excel file with pandas: Extra_Stimuli//practice_order_WHI_image_1.xlsx
30.7132 	EXP 	Imported Extra_Stimuli//practice_order_WHI_image_1.xlsx as conditions, 8 conditions, 5 params
30.7135 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
30.7139 	EXP 	New trial (rep=0, index=0): {'Stimulus_Practice': u'ahead_image_1_WHI.jpg', 'Direction': u'ahead', 'Number': 1, 'Background': u'_WHI', 'Format': u'image'}
30.8007 	EXP 	text_6: autoDraw = False
30.8007 	EXP 	image: image = u'Extra_Stimuli//ahead_image_1_WHI.jpg'
30.8007 	EXP 	text_same_practice: text = ''
30.8007 	EXP 	text_9: autoDraw = True
30.8007 	EXP 	image: autoDraw = True
30.8007 	EXP 	text_same_practice: autoDraw = True
31.5018 	DATA 	Keypress: d
31.9348 	DATA 	Keypress: f
31.9370 	EXP 	New trial (rep=0, index=1): {'Stimulus_Practice': u'ahead_image_2_WHI.jpg', 'Direction': u'ahead', 'Number': 2, 'Background': u'_WHI', 'Format': u'image'}
32.0336 	EXP 	text_9: autoDraw = False
32.0336 	EXP 	image: autoDraw = False
32.0336 	EXP 	text_same_practice: autoDraw = False
32.0336 	EXP 	fixation_1: autoDraw = False
32.0336 	EXP 	image: image = u'Extra_Stimuli//ahead_image_2_WHI.jpg'
32.0336 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
32.0336 	EXP 	text_9: autoDraw = True
32.0336 	EXP 	image: autoDraw = True
32.0336 	EXP 	text_same_practice: autoDraw = True
32.5184 	DATA 	Keypress: f
32.5344 	EXP 	text_9: autoDraw = False
32.5344 	EXP 	image: autoDraw = False
32.5344 	EXP 	text_same_practice: autoDraw = False
32.5344 	EXP 	fixation_1: autoDraw = True
34.5164 	EXP 	New trial (rep=0, index=2): {'Stimulus_Practice': u'left_image_1_WHI.jpg', 'Direction': u'left', 'Number': 1, 'Background': u'_WHI', 'Format': u'image'}
34.5655 	EXP 	fixation_1: autoDraw = False
34.5655 	EXP 	fixation_1: autoDraw = False
34.5655 	EXP 	image: image = u'Extra_Stimuli//left_image_1_WHI.jpg'
34.5655 	EXP 	text_same_practice: text = ''
34.5655 	EXP 	text_9: autoDraw = True
34.5655 	EXP 	image: autoDraw = True
34.5655 	EXP 	text_same_practice: autoDraw = True
35.0189 	DATA 	Keypress: f
35.0346 	EXP 	New trial (rep=0, index=3): {'Stimulus_Practice': u'right_image_1_WHI.jpg', 'Direction': u'right', 'Number': 1, 'Background': u'_WHI', 'Format': u'image'}
35.1320 	EXP 	text_9: autoDraw = False
35.1320 	EXP 	image: autoDraw = False
35.1320 	EXP 	text_same_practice: autoDraw = False
35.1320 	EXP 	fixation_1: autoDraw = False
35.1320 	EXP 	image: image = u'Extra_Stimuli//right_image_1_WHI.jpg'
35.1320 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
35.1320 	EXP 	text_9: autoDraw = True
35.1320 	EXP 	image: autoDraw = True
35.1320 	EXP 	text_same_practice: autoDraw = True
35.1826 	DATA 	Keypress: f
35.1988 	EXP 	text_9: autoDraw = False
35.1988 	EXP 	image: autoDraw = False
35.1988 	EXP 	text_same_practice: autoDraw = False
35.1988 	EXP 	fixation_1: autoDraw = True
37.1825 	EXP 	New trial (rep=0, index=4): {'Stimulus_Practice': u'right_image_2_WHI.jpg', 'Direction': u'right', 'Number': 2, 'Background': u'_WHI', 'Format': u'image'}
37.2804 	EXP 	fixation_1: autoDraw = False
37.2804 	EXP 	fixation_1: autoDraw = False
37.2804 	EXP 	image: image = u'Extra_Stimuli//right_image_2_WHI.jpg'
37.2804 	EXP 	text_same_practice: text = ''
37.2804 	EXP 	text_9: autoDraw = True
37.2804 	EXP 	image: autoDraw = True
37.2804 	EXP 	text_same_practice: autoDraw = True
37.4983 	DATA 	Keypress: f
37.5002 	EXP 	New trial (rep=0, index=5): {'Stimulus_Practice': u'left_image_2_WHI.jpg', 'Direction': u'left', 'Number': 2, 'Background': u'_WHI', 'Format': u'image'}
37.6138 	EXP 	text_9: autoDraw = False
37.6138 	EXP 	image: autoDraw = False
37.6138 	EXP 	text_same_practice: autoDraw = False
37.6138 	EXP 	fixation_1: autoDraw = False
37.6138 	EXP 	image: image = u'Extra_Stimuli//left_image_2_WHI.jpg'
37.6138 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
37.6138 	EXP 	text_9: autoDraw = True
37.6138 	EXP 	image: autoDraw = True
37.6138 	EXP 	text_same_practice: autoDraw = True
37.6144 	DATA 	Keypress: f
37.6308 	EXP 	text_9: autoDraw = False
37.6308 	EXP 	image: autoDraw = False
37.6308 	EXP 	text_same_practice: autoDraw = False
37.6308 	EXP 	fixation_1: autoDraw = True
39.6145 	EXP 	New trial (rep=0, index=6): {'Stimulus_Practice': u'left_image_3_WHI.jpg', 'Direction': u'left', 'Number': 3, 'Background': u'_WHI', 'Format': u'image'}
39.7968 	EXP 	fixation_1: autoDraw = False
39.7968 	EXP 	fixation_1: autoDraw = False
39.7968 	EXP 	image: image = u'Extra_Stimuli//left_image_3_WHI.jpg'
39.7968 	EXP 	text_same_practice: text = ''
39.7968 	EXP 	text_9: autoDraw = True
39.7968 	EXP 	image: autoDraw = True
39.7968 	EXP 	text_same_practice: autoDraw = True
40.2625 	DATA 	Keypress: f
40.2645 	EXP 	New trial (rep=0, index=7): {'Stimulus_Practice': u'ahead_image_3_WHI.jpg', 'Direction': u'ahead', 'Number': 3, 'Background': u'_WHI', 'Format': u'image'}
40.3947 	EXP 	text_9: autoDraw = False
40.3947 	EXP 	image: autoDraw = False
40.3947 	EXP 	text_same_practice: autoDraw = False
40.3947 	EXP 	fixation_1: autoDraw = False
40.3947 	EXP 	image: image = u'Extra_Stimuli//ahead_image_3_WHI.jpg'
40.3947 	EXP 	text_same_practice: text = 'SAME / DIFFERENT?'
40.3947 	EXP 	text_9: autoDraw = True
40.3947 	EXP 	image: autoDraw = True
40.3947 	EXP 	text_same_practice: autoDraw = True
41.2287 	DATA 	Keypress: f
41.2448 	EXP 	text_9: autoDraw = False
41.2448 	EXP 	image: autoDraw = False
41.2448 	EXP 	text_same_practice: autoDraw = False
41.2448 	EXP 	fixation_1: autoDraw = True
43.3276 	EXP 	fixation_1: autoDraw = False
43.3276 	EXP 	fixation_1: autoDraw = False
43.3276 	EXP 	text_2: autoDraw = True
43.9274 	DATA 	Keypress: d
43.9791 	DEBUG 	Read excel file with pandas: Extra_Stimuli//practice_order_WHI_schema_2.xlsx
43.9806 	EXP 	Imported Extra_Stimuli//practice_order_WHI_schema_2.xlsx as conditions, 8 conditions, 5 params
43.9811 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
43.9818 	EXP 	New trial (rep=0, index=0): {'Stimulus_Practice': u'right_schema_3_WHI.jpg', 'Direction': u'right', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
44.1723 	EXP 	text_2: autoDraw = False
44.1723 	EXP 	image_3: image = u'Extra_Stimuli//right_schema_3_WHI.jpg'
44.1723 	EXP 	text_same_practice_2: text = ''
44.1723 	EXP 	text_11: autoDraw = True
44.1723 	EXP 	image_3: autoDraw = True
44.1723 	EXP 	text_same_practice_2: autoDraw = True
44.5239 	DATA 	Keypress: f
44.5263 	EXP 	New trial (rep=0, index=1): {'Stimulus_Practice': u'right_schema_2_WHI.jpg', 'Direction': u'right', 'Number': 2, 'Background': u'_WHI', 'Format': u'schema'}
44.6054 	EXP 	text_11: autoDraw = False
44.6054 	EXP 	image_3: autoDraw = False
44.6054 	EXP 	text_same_practice_2: autoDraw = False
44.6054 	EXP 	fixation_2: autoDraw = False
44.6054 	EXP 	image_3: image = u'Extra_Stimuli//right_schema_2_WHI.jpg'
44.6054 	EXP 	text_same_practice_2: text = 'SAME / DIFFERENT?'
44.6054 	EXP 	text_11: autoDraw = True
44.6054 	EXP 	image_3: autoDraw = True
44.6054 	EXP 	text_same_practice_2: autoDraw = True
44.6903 	DATA 	Keypress: f
44.7060 	EXP 	text_11: autoDraw = False
44.7060 	EXP 	image_3: autoDraw = False
44.7060 	EXP 	text_same_practice_2: autoDraw = False
44.7060 	EXP 	fixation_2: autoDraw = True
46.6902 	EXP 	New trial (rep=0, index=2): {'Stimulus_Practice': u'left_schema_3_WHI.jpg', 'Direction': u'left', 'Number': 3, 'Background': u'_WHI', 'Format': u'schema'}
46.8426 	EXP 	fixation_2: autoDraw = False
46.8426 	EXP 	fixation_2: autoDraw = False
46.8426 	EXP 	image_3: image = u'Extra_Stimuli//left_schema_3_WHI.jpg'
46.8426 	EXP 	text_same_practice_2: text = ''
46.8426 	EXP 	text_11: autoDraw = True
46.8426 	EXP 	image_3: autoDraw = True
46.8426 	EXP 	text_same_practice_2: autoDraw = True
47.1102 	DATA 	Keypress: f
